time,Temp,DAC,current 
1743191317.689,19.7832,6226,90.91
1743191317.833,19.7875,6226,94.82
1743191317.961,19.7916,6226,94.82
1743191318.089,19.7949,6226,92.86
1743191318.217,19.7854,6226,79.18
1743191318.345,19.7890,6226,87.00
1743191318.473,19.7814,6226,79.18
1743191318.601,19.7859,6226,98.73
1743191318.729,19.7872,6226,87.00
1743191318.857,19.7961,6226,85.04
1743191319.001,19.7867,6226,79.18
1743191319.129,19.7926,6226,88.95
1743191319.257,19.7880,6226,92.86
1743191319.385,19.7887,6226,73.31
1743191319.512,19.7826,6226,87.00
1743191319.641,19.7877,6226,88.95
1743191319.762,19.7903,6226,83.09
1743191319.896,19.7887,6226,90.91
1743191320.024,19.7914,6226,92.86
1743191320.168,19.7906,6226,90.91
1743191320.296,19.7897,6226,90.91
1743191320.425,19.7854,6226,92.86
1743191320.552,19.7877,6226,94.82
1743191320.680,19.7917,6226,81.13
1743191320.808,19.7841,6226,81.13
1743191320.937,19.7815,6226,79.18
1743191321.064,19.7838,6226,75.27
1743191321.192,19.7866,6226,87.00
1743191321.336,19.7898,6226,77.22
1743191321.464,19.7833,6226,77.22
1743191321.592,19.7896,6226,73.31
1743191321.720,19.7864,6226,73.31
1743191321.848,19.7882,6226,77.22
1743191321.976,19.7844,6226,88.95
1743191322.103,19.7932,6226,79.18
1743191322.231,19.7926,6226,81.13
1743191322.360,19.7825,6226,90.91
1743191322.504,19.7929,6226,71.36
1743191322.632,19.7920,6226,79.18
1743191322.759,19.7858,6226,75.27
1743191322.887,19.7796,6226,75.27
1743191323.016,19.7925,6226,81.13
1743191323.144,19.7884,6226,75.27
1743191323.271,19.7786,6226,77.22
1743191323.399,19.7790,6226,96.77
1743191323.527,19.7929,6226,88.95
1743191323.672,19.7873,6226,81.13
1743191323.800,19.7863,6226,90.91
1743191323.927,19.7920,6226,87.00
1743191324.055,19.7863,6226,94.82
1743191324.183,19.7877,6226,87.00
1743191324.308,19.7887,6226,75.27
1743191324.439,19.7906,6226,98.73
1743191324.567,19.7966,6226,98.73
1743191324.695,19.7892,6226,92.86
1743191324.838,19.7820,6226,92.86
1743191324.966,19.7812,6226,77.22
1743191325.094,19.7831,6226,92.86
1743191325.223,19.7886,6226,73.31
1743191325.350,19.7881,6226,71.36
1743191325.478,19.7872,6226,87.00
1743191325.607,19.7838,6226,77.22
1743191325.735,19.7883,6226,83.09
1743191325.862,19.7870,6226,73.31
1743191326.006,19.7821,6226,79.18
1743191326.134,19.7826,6226,79.18
1743191326.262,19.7861,6226,90.91
1743191326.390,19.7809,6226,90.91
1743191326.518,19.7848,6226,73.31
1743191326.646,19.7888,6226,90.91
1743191326.774,19.7903,6226,73.31
1743191326.902,19.7907,6226,75.27
1743191327.030,19.7874,6226,96.77
1743191327.174,19.7922,6226,73.31
1743191327.302,19.7920,6226,73.31
1743191327.428,19.7880,6226,73.31
1743191327.558,19.7807,6226,73.31
1743191327.686,19.7873,6226,81.13
1743191327.814,19.7822,6226,96.77
1743191327.942,19.7904,6226,73.31
1743191328.070,19.7912,6226,96.77
1743191328.197,19.7809,6226,79.18
1743191328.342,19.7912,6226,73.31
1743191328.470,19.7839,6226,77.22
1743191328.598,19.7806,6226,75.27
1743191328.725,19.7916,6226,96.77
1743191328.853,19.7792,6226,88.95
1743191328.978,19.7836,6226,77.22
1743191329.110,19.7793,6226,75.27
1743191329.237,19.7921,6226,88.95
1743191329.366,19.7932,6226,87.00
1743191329.509,19.7795,6226,85.04
1743191329.637,19.7776,6226,77.22
1743191329.765,19.7888,6226,77.22
1743191329.893,19.7806,6226,71.36
1743191330.022,19.7783,6226,73.31
1743191330.149,19.7918,6226,75.27
1743191330.277,19.7893,6226,79.18
1743191330.405,19.7865,6226,81.13
1743191330.533,19.7820,6226,79.18
1743191330.677,19.7812,6226,75.27
1743191330.805,19.7877,6226,77.22
1743191330.932,19.7816,6226,71.36
1743191331.061,19.7809,6226,90.91
1743191331.189,19.7787,6226,73.31
1743191331.316,19.7928,6226,73.31
1743191331.444,19.7952,6226,73.31
1743191331.573,19.7884,6226,75.27
1743191331.701,19.7900,6226,92.86
1743191331.829,19.7896,6226,73.31
1743191331.972,19.7821,6226,77.22
1743191332.100,19.7819,6226,90.91
1743191332.228,19.7863,6226,75.27
1743191332.356,19.7900,6226,73.31
1743191332.485,19.7903,6226,96.77
1743191332.612,19.7827,6226,87.00
1743191332.741,19.7819,6226,88.95
1743191332.868,19.7856,6226,87.00
1743191332.997,19.7890,6226,92.86
1743191333.140,19.7856,6226,73.31
1743191333.268,19.7854,6226,79.18
1743191333.396,19.7813,6226,79.18
1743191333.524,19.7917,6226,87.00
1743191333.652,19.7786,6226,92.86
1743191333.780,19.7905,6226,79.18
1743191333.908,19.7803,6226,92.86
1743191334.036,19.7862,6226,77.22
1743191334.163,19.7818,6226,85.04
1743191334.308,19.7887,6226,75.27
1743191334.436,19.7792,6226,79.18
1743191334.564,19.7809,6226,79.18
1743191334.692,19.7827,6226,88.95
1743191334.820,19.7809,6226,79.18
1743191334.948,19.7832,6226,77.22
1743191335.076,19.7792,6226,96.77
1743191335.204,19.7874,6226,75.27
1743191335.331,19.7844,6226,77.22
1743191335.476,19.7889,6226,75.27
1743191335.604,19.7853,6226,75.27
1743191335.732,19.7929,6226,77.22
1743191335.859,19.7793,6226,77.22
1743191335.987,19.7869,6226,77.22
1743191336.115,19.7758,6226,79.18
1743191336.243,19.7858,6226,73.31
1743191336.371,19.7849,6226,96.77
1743191336.499,19.7820,6226,90.91
1743191336.643,19.7856,6226,94.82
1743191336.771,19.7805,6226,73.31
1743191336.891,19.7866,6226,98.73
1743191337.027,19.7857,6226,85.04
1743191337.155,19.7871,6226,73.31
1743191337.283,19.7765,6226,83.09
1743191337.411,19.7861,6226,94.82
1743191337.539,19.7782,6226,96.77
1743191337.666,19.7869,6226,75.27
1743191337.811,19.7767,6226,73.31
1743191337.939,19.7868,6226,98.73
1743191338.067,19.7821,6226,79.18
1743191338.195,19.7903,6226,81.13
1743191338.323,19.7793,6226,85.04
1743191338.443,19.7820,6226,87.00
1743191338.578,19.7881,6226,77.22
1743191338.706,19.7776,6226,88.95
1743191338.835,19.7894,6226,98.73
1743191338.979,19.7797,6226,81.13
1743191339.107,19.7785,6226,73.31
1743191339.234,19.7806,6226,92.86
1743191339.362,19.7766,6226,75.27
1743191339.490,19.7795,6226,73.31
1743191339.618,19.7780,6226,73.31
1743191339.746,19.7777,6226,73.31
1743191339.874,19.7853,6226,73.31
1743191340.002,19.7763,6226,71.36
1743191340.146,19.7874,6226,94.82
1743191340.274,19.7851,6226,75.27
1743191340.401,19.7857,6226,73.31
1743191340.530,19.7759,6226,96.77
1743191340.658,19.7771,6226,77.22
1743191340.786,19.7807,6226,87.00
1743191340.914,19.7818,6226,73.31
1743191341.042,19.7816,6226,75.27
1743191341.169,19.7836,6226,85.04
1743191341.314,19.7784,6226,96.77
1743191341.442,19.7773,6226,88.95
1743191341.570,19.7804,6226,85.04
1743191341.697,19.7828,6226,75.27
1743191341.825,19.7884,6226,90.91
1743191341.954,19.7877,6226,92.86
1743191342.081,19.7763,6226,71.36
1743191342.210,19.7803,6226,92.86
1743191342.337,19.7821,6226,77.22
1743191342.481,19.7838,6226,81.13
1743191342.609,19.7838,6226,79.18
1743191342.737,19.7788,6226,79.18
1743191342.865,19.7767,6226,73.31
1743191342.993,19.7815,6226,71.36
1743191343.121,19.7832,6226,92.86
1743191343.249,19.7836,6226,94.82
1743191343.377,19.7822,6226,87.00
1743191343.505,19.7804,6226,73.31
1743191343.649,19.7874,6226,73.31
1743191343.777,19.7840,6226,71.36
1743191343.905,19.7886,6226,73.31
1743191344.033,19.7793,6226,75.27
1743191344.161,19.7841,6226,73.31
1743191344.289,19.7857,6226,96.77
1743191344.416,19.7779,6226,73.31
1743191344.545,19.7763,6226,90.91
1743191344.672,19.7870,6226,79.18
1743191344.817,19.7847,6226,77.22
1743191344.944,19.7853,6226,73.31
1743191345.072,19.7870,6226,73.31
1743191345.200,19.7833,6226,73.31
1743191345.328,19.7805,6226,94.82
1743191345.456,19.7840,6226,96.77
1743191345.584,19.7761,6226,71.36
1743191345.712,19.7829,6226,71.36
1743191345.841,19.7789,6226,73.31
1743191345.984,19.7870,6226,79.18
1743191346.112,19.7766,6226,71.36
1743191346.240,19.7872,6226,79.18
1743191346.363,19.7865,6226,75.27
1743191346.496,19.7826,6226,73.31
1743191346.624,19.7850,6226,85.04
1743191346.752,19.7769,6226,77.22
1743191346.880,19.7707,6226,81.13
1743191347.008,19.7870,6226,73.31
1743191347.151,19.7913,6226,90.91
1743191347.280,19.7822,6226,88.95
1743191347.407,19.7848,6226,81.13
1743191347.535,19.7858,6226,75.27
1743191347.664,19.7826,6226,73.31
1743191347.791,19.7864,6226,90.91
1743191347.910,19.7805,6226,81.13
1743191348.047,19.7792,6226,96.77
1743191348.176,19.7748,6226,81.13
1743191348.320,19.7793,6226,75.27
1743191348.447,19.7872,6226,88.95
1743191348.576,19.7821,6226,83.09
1743191348.703,19.7787,6226,98.73
1743191348.831,19.7823,6226,73.31
1743191348.960,19.7831,6226,85.04
1743191349.087,19.7763,6226,96.77
1743191349.215,19.7784,6226,92.86
1743191349.343,19.7793,6226,83.09
1743191349.487,19.7761,6226,75.27
1743191349.615,19.7863,6226,75.27
1743191349.743,19.7817,6226,77.22
1743191349.871,19.7882,6226,77.22
1743191349.999,19.7773,6226,87.00
1743191350.127,19.7852,6226,73.31
1743191350.255,19.7748,6226,75.27
1743191350.383,19.7793,6226,73.31
1743191350.511,19.7767,6226,79.18
1743191350.655,19.7886,6226,73.31
1743191350.782,19.7756,6226,92.86
1743191350.910,19.7741,6226,85.04
1743191351.039,19.7851,6226,96.77
1743191351.167,19.7792,6226,73.31
1743191351.295,19.7848,6226,71.36
1743191351.423,19.7818,6226,90.91
1743191351.550,19.7768,6226,73.31
1743191351.679,19.7773,6226,98.73
1743191351.822,19.7841,6226,75.27
1743191351.950,19.7779,6226,81.13
1743191352.078,19.7835,6226,73.31
1743191352.206,19.7827,6226,98.73
1743191352.334,19.7816,6226,77.22
1743191352.462,19.7739,6226,73.31
1743191352.590,19.7833,6226,85.04
1743191352.718,19.7841,6226,73.31
1743191352.846,19.7795,6226,88.95
1743191352.990,19.7878,6226,81.13
1743191353.117,19.7758,6226,75.27
1743191353.246,19.7770,6226,92.86
1743191353.374,19.7807,6226,96.77
1743191353.501,19.7809,6226,73.31
1743191353.630,19.7839,6226,88.95
1743191353.757,19.7805,6226,92.86
1743191353.886,19.7787,6226,79.18
1743191354.013,19.7761,6226,77.22
1743191354.141,19.7848,6226,96.77
1743191354.285,19.7771,6226,81.13
1743191354.414,19.7850,6226,77.22
1743191354.542,19.7856,6226,77.22
1743191354.669,19.7797,6226,94.82
1743191354.798,19.7786,6226,96.77
1743191354.925,19.7740,6226,79.18
1743191355.054,19.7756,6226,71.36
1743191355.181,19.7809,6226,81.13
1743191355.309,19.7740,6226,98.73
1743191355.453,19.7881,6226,92.86
1743191355.581,19.7740,6226,87.00
1743191355.710,19.7745,6226,81.13
1743191355.836,19.7764,6226,96.77
1743191355.966,19.7852,6226,73.31
1743191356.093,19.7841,6226,92.86
1743191356.221,19.7822,6226,96.77
1743191356.349,19.7890,6226,96.77
1743191356.477,19.7826,6226,92.86
1743191356.620,19.7852,6226,83.09
1743191356.749,19.7724,6226,73.31
1743191356.877,19.7732,6226,75.27
1743191357.005,19.7709,6226,88.95
1743191357.133,19.7755,6226,85.04
1743191357.260,19.7791,6226,77.22
1743191357.388,19.7822,6226,73.31
1743191357.517,19.7702,6226,87.00
1743191357.645,19.7846,6226,96.77
1743191357.788,19.7890,6226,83.09
1743191357.917,19.7747,6226,87.00
1743191358.044,19.7724,6226,92.86
1743191358.172,19.7870,6226,79.18
1743191358.300,19.7760,6226,96.77
1743191358.428,19.7835,6226,77.22
1743191358.556,19.7777,6226,87.00
1743191358.684,19.7793,6226,87.00
1743191358.812,19.7808,6226,77.22
1743191358.956,19.7753,6226,73.31
1743191359.080,19.7853,6226,94.82
1743191359.212,19.7776,6226,81.13
1743191359.340,19.7747,6226,79.18
1743191359.468,19.7848,6226,73.31
1743191359.596,19.7799,6226,90.91
1743191359.724,19.7827,6226,77.22
1743191359.852,19.7765,6226,85.04
1743191359.980,19.7852,6226,83.09
1743191360.124,19.7738,6226,73.31
1743191360.252,19.7795,6226,73.31
1743191360.379,19.7719,6226,79.18
1743191360.508,19.7708,6226,85.04
1743191360.636,19.7828,6226,90.91
1743191360.764,19.7719,6226,94.82
1743191360.891,19.7790,6226,85.04
1743191361.019,19.7834,6226,92.86
1743191361.147,19.7827,6226,98.73
1743191361.291,19.7732,6226,75.27
1743191361.419,19.7793,6226,90.91
1743191361.547,19.7838,6226,92.86
1743191361.676,19.7842,6226,96.77
1743191361.803,19.7769,6226,79.18
1743191361.931,19.7749,6226,73.31
1743191362.059,19.7831,6226,73.31
1743191362.187,19.7813,6226,92.86
1743191362.311,19.7822,6226,85.04
1743191362.460,19.7825,6226,81.13
1743191362.587,19.7810,6226,77.22
1743191362.715,19.7762,6226,73.31
1743191362.843,19.7849,6226,71.36
1743191362.971,19.7741,6226,98.73
1743191363.099,19.7831,6226,94.82
1743191363.227,19.7802,6226,77.22
1743191363.355,19.7751,6226,73.31
1743191363.483,19.7806,6226,92.86
1743191363.627,19.7791,6226,88.95
1743191363.755,19.7809,6226,75.27
1743191363.872,19.7839,6226,71.36
1743191364.010,19.7763,6226,94.82
1743191364.139,19.7829,6226,81.13
1743191364.266,19.7751,6226,77.22
1743191364.395,19.7740,6226,98.73
1743191364.522,19.7836,6226,81.13
1743191364.650,19.7837,6226,79.18
1743191364.794,19.7764,6226,98.73
1743191364.922,19.7783,6226,81.13
1743191365.050,19.7794,6226,83.09
1743191365.178,19.7819,6226,77.22
1743191365.306,19.7760,6226,87.00
1743191365.434,19.7812,6226,92.86
1743191365.549,19.7734,6226,75.27
1743191365.690,19.7722,6226,71.36
1743191365.818,19.7703,6226,79.18
1743191365.962,19.7803,6226,79.18
1743191366.090,19.7816,6226,75.27
1743191366.218,19.7830,6226,88.95
1743191366.346,19.7834,6226,73.31
1743191366.473,19.7722,6226,73.31
1743191366.602,19.7783,6226,77.22
1743191366.729,19.7889,6226,92.86
1743191366.857,19.7720,6226,98.73
1743191366.986,19.7807,6226,77.22
1743191367.126,19.7783,6226,96.77
1743191367.258,19.7687,6226,71.36
1743191367.385,19.7705,6226,77.22
1743191367.513,19.7747,6226,79.18
1743191367.642,19.7820,6226,75.27
1743191367.770,19.7717,6226,90.91
1743191367.898,19.7738,6226,87.00
1743191368.025,19.7690,6226,96.77
1743191368.154,19.7756,6226,71.36
1743191368.297,19.7830,6226,96.77
1743191368.425,19.7814,6226,71.36
1743191368.553,19.7746,6226,90.91
1743191368.681,19.7758,6226,92.86
1743191368.797,19.7831,6226,92.86
1743191368.936,19.7732,6226,96.77
1743191369.064,19.7780,6226,75.27
1743191369.193,19.7811,6226,75.27
1743191369.321,19.7840,6226,90.91
1743191369.465,19.7766,6226,92.86
1743191369.592,19.7777,6226,75.27
1743191369.720,19.7835,6226,96.77
1743191369.848,19.7743,6226,79.18
1743191369.977,19.7707,6226,92.86
1743191370.105,19.7810,6226,73.31
1743191370.232,19.7807,6226,79.18
1743191370.361,19.7786,6226,71.36
1743191370.478,19.7829,6226,73.31
1743191370.632,19.7719,6226,83.09
1743191370.761,19.7779,6226,75.27
1743191370.888,19.7777,6226,96.77
1743191371.016,19.7742,6226,87.00
1743191371.145,19.7766,6226,73.31
1743191371.272,19.7734,6226,94.82
1743191371.400,19.7801,6226,73.31
1743191371.528,19.7757,6226,96.77
1743191371.656,19.7738,6226,85.04
1743191371.800,19.7831,6226,75.27
1743191371.928,19.7790,6226,96.77
1743191372.055,19.7728,6226,88.95
1743191372.184,19.7798,6226,90.91
1743191372.311,19.7745,6226,79.18
1743191372.440,19.7797,6226,88.95
1743191372.568,19.7736,6226,96.77
1743191372.696,19.7701,6226,73.31
1743191372.824,19.7791,6226,73.31
1743191372.967,19.7713,6226,79.18
1743191373.096,19.7740,6226,75.27
1743191373.224,19.7686,6226,88.95
1743191373.352,19.7752,6226,73.31
1743191373.479,19.7719,6226,75.27
1743191373.607,19.7710,6226,96.77
1743191373.736,19.7782,6226,90.91
1743191373.863,19.7790,6226,75.27
1743191373.991,19.7729,6226,77.22
1743191374.135,19.7715,6226,77.22
1743191374.263,19.7783,6226,81.13
1743191374.391,19.7780,6226,77.22
1743191374.519,19.7820,6226,79.18
1743191374.647,19.7813,6226,77.22
1743191374.775,19.7735,6226,71.36
1743191374.903,19.7820,6226,94.82
1743191375.031,19.7822,6226,81.13
1743191375.159,19.7786,6226,83.09
1743191375.274,19.7747,6226,96.77
1743191375.431,19.7770,6226,75.27
1743191375.559,19.7772,6226,75.27
1743191375.687,19.7714,6226,79.18
1743191375.815,19.7804,6226,96.77
1743191375.943,19.7770,6226,79.18
1743191376.070,19.7781,6226,77.22
1743191376.199,19.7823,6226,75.27
1743191376.327,19.7748,6226,77.22
1743191376.455,19.7703,6226,94.82
1743191376.598,19.7780,6226,77.22
1743191376.726,19.7785,6226,83.09
1743191376.853,19.7815,6226,96.77
1743191376.982,19.7727,6226,92.86
1743191377.111,19.7816,6226,77.22
1743191377.238,19.7820,6226,87.00
1743191377.366,19.7687,6226,88.95
1743191377.494,19.7791,6226,90.91
1743191377.623,19.7722,6226,94.82
1743191377.766,19.7744,6226,75.27
1743191377.894,19.7676,6226,75.27
1743191378.022,19.7775,6226,83.09
1743191378.150,19.7785,6226,96.77
1743191378.278,19.7832,6226,73.31
1743191378.406,19.7769,6226,77.22
1743191378.523,19.7729,6226,77.22
1743191378.661,19.7773,6226,73.31
1743191378.790,19.7733,6226,96.77
1743191378.934,19.7756,6226,81.13
1743191379.062,19.7776,6226,77.22
1743191379.190,19.7721,6226,85.04
1743191379.318,19.7675,6226,77.22
1743191379.446,19.7738,6226,79.18
1743191379.574,19.7746,6226,94.82
1743191379.702,19.7694,6226,81.13
1743191379.830,19.7713,6226,75.27
1743191379.957,19.7702,6226,71.36
1743191380.102,19.7825,6226,71.36
1743191380.230,19.7754,6226,94.82
1743191380.356,19.7764,6226,88.95
1743191380.485,19.7818,6226,79.18
1743191380.613,19.7828,6226,73.31
1743191380.741,19.7719,6226,88.95
1743191380.869,19.7756,6226,81.13
1743191380.997,19.7699,6226,92.86
1743191381.125,19.7753,6226,73.31
1743191381.269,19.7797,6226,85.04
1743191381.397,19.7718,6226,79.18
1743191381.525,19.7699,6226,73.31
1743191381.653,19.7742,6226,79.18
1743191381.778,19.7754,6226,96.77
1743191381.909,19.7744,6226,79.18
1743191382.037,19.7762,6226,73.31
1743191382.165,19.7684,6226,92.86
1743191382.293,19.7790,6226,87.00
1743191382.437,19.7804,6226,83.09
1743191382.565,19.7703,6226,77.22
1743191382.692,19.7714,6226,79.18
1743191382.821,19.7819,6226,81.13
1743191382.949,19.7790,6226,90.91
1743191383.077,19.7753,6226,75.27
1743191383.205,19.7755,6226,92.86
1743191383.332,19.7837,6226,81.13
1743191383.460,19.7738,6226,85.04
1743191383.605,19.7744,6226,77.22
1743191383.733,19.7690,6226,79.18
1743191383.859,19.7767,6226,81.13
1743191383.988,19.7729,6226,87.00
1743191384.115,19.7695,6226,79.18
1743191384.244,19.7768,6226,77.22
1743191384.372,19.7653,6226,96.77
1743191384.500,19.7788,6226,81.13
1743191384.628,19.7810,6226,81.13
1743191384.772,19.7778,6226,96.77
1743191384.899,19.7740,6226,73.31
1743191385.017,19.7754,6226,79.18
1743191385.156,19.7764,6226,98.73
1743191385.284,19.7819,6226,81.13
1743191385.412,19.7738,6226,73.31
1743191385.540,19.7721,6226,81.13
1743191385.668,19.7726,6226,81.13
1743191385.795,19.7829,6226,92.86
1743191385.940,19.7713,6226,94.82
1743191386.068,19.7782,6226,77.22
1743191386.196,19.7727,6226,75.27
1743191386.323,19.7746,6226,96.77
1743191386.452,19.7747,6226,79.18
1743191386.580,19.7758,6226,87.00
1743191386.702,19.7786,6226,79.18
1743191386.835,19.7809,6226,92.86
1743191386.963,19.7803,6226,88.95
1743191387.107,19.7792,6226,77.22
1743191387.235,19.7726,6226,73.31
1743191387.363,19.7801,6226,87.00
1743191387.491,19.7715,6226,81.13
1743191387.619,19.7781,6226,85.04
1743191387.747,19.7706,6226,85.04
1743191387.875,19.7718,6226,92.86
1743191388.003,19.7843,6226,75.27
1743191388.131,19.7807,6226,75.27
1743191388.272,19.7684,6226,73.31
1743191388.403,19.7744,6226,75.27
1743191388.531,19.7664,6226,73.31
1743191388.659,19.7691,6226,83.09
1743191388.786,19.7690,6226,75.27
1743191388.915,19.7773,6226,96.77
1743191389.043,19.7793,6226,96.77
1743191389.170,19.7782,6226,73.31
1743191389.298,19.7764,6226,79.18
1743191389.443,19.7721,6226,75.27
1743191389.570,19.7689,6226,96.77
1743191389.698,19.7772,6226,73.31
1743191389.826,19.7677,6226,90.91
1743191389.947,19.7719,6226,75.27
1743191390.082,19.7665,6226,75.27
1743191390.210,19.7771,6226,75.27
1743191390.338,19.7675,6226,87.00
1743191390.466,19.7706,6226,73.31
1743191390.610,19.7680,6226,94.82
1743191390.738,19.7727,6226,73.31
1743191390.866,19.7687,6226,94.82
1743191390.994,19.7677,6226,71.36
1743191391.122,19.7653,6226,77.22
1743191391.250,19.7650,6226,79.18
1743191391.378,19.7709,6226,73.31
1743191391.505,19.7769,6226,85.04
1743191391.633,19.7704,6226,79.18
1743191391.778,19.7727,6226,71.36
1743191391.906,19.7756,6226,77.22
1743191392.034,19.7703,6226,81.13
1743191392.162,19.7713,6226,73.31
1743191392.290,19.7761,6226,90.91
1743191392.417,19.7762,6226,81.13
1743191392.546,19.7705,6226,98.73
1743191392.673,19.7750,6226,75.27
1743191392.801,19.7711,6226,73.31
1743191392.946,19.7783,6226,85.04
1743191393.073,19.7785,6226,73.31
1743191393.201,19.7669,6226,96.77
1743191393.329,19.7703,6226,88.95
1743191393.457,19.7715,6226,77.22
1743191393.585,19.7686,6226,75.27
1743191393.713,19.7789,6226,94.82
1743191393.841,19.7804,6226,85.04
1743191393.969,19.7649,6226,87.00
1743191394.113,19.7736,6226,96.77
1743191394.241,19.7785,6226,81.13
1743191394.369,19.7707,6226,77.22
1743191394.497,19.7737,6226,75.27
1743191394.625,19.7757,6226,90.91
1743191394.753,19.7681,6226,75.27
1743191394.880,19.7675,6226,77.22
1743191395.009,19.7757,6226,71.36
1743191395.137,19.7702,6226,79.18
1743191395.281,19.7730,6226,75.27
1743191395.409,19.7671,6226,73.31
1743191395.536,19.7696,6226,83.09
1743191395.665,19.7784,6226,73.31
1743191395.792,19.7807,6226,87.00
1743191395.921,19.7669,6226,79.18
1743191396.048,19.7731,6226,73.31
1743191396.176,19.7681,6226,77.22
1743191396.304,19.7785,6226,88.95
1743191396.448,19.7805,6226,81.13
1743191396.572,19.7708,6226,87.00
1743191396.704,19.7757,6226,85.04
1743191396.832,19.7746,6226,90.91
1743191396.960,19.7707,6226,81.13
1743191397.088,19.7682,6226,73.31
1743191397.216,19.7670,6226,79.18
1743191397.344,19.7721,6226,81.13
1743191397.472,19.7738,6226,75.27
1743191397.616,19.7726,6226,87.00
1743191397.743,19.7761,6226,88.95
1743191397.872,19.7744,6226,73.31
1743191398.000,19.7719,6226,94.82
1743191398.127,19.7669,6226,88.95
1743191398.245,19.7669,6226,92.86
1743191398.384,19.7769,6226,98.73
1743191398.512,19.7756,6226,81.13
1743191398.640,19.7712,6226,73.31
1743191398.783,19.7780,6226,92.86
1743191398.912,19.7671,6226,75.27
1743191399.040,19.7692,6226,88.95
1743191399.167,19.7760,6226,96.77
1743191399.295,19.7723,6226,71.36
1743191399.424,19.7743,6226,79.18
1743191399.551,19.7698,6226,94.82
1743191399.679,19.7689,6226,87.00
1743191399.807,19.7676,6226,75.27
1743191399.944,19.7736,6226,77.22
1743191400.079,19.7653,6226,73.31
1743191400.207,19.7729,6226,73.31
1743191400.335,19.7744,6226,83.09
1743191400.463,19.7654,6226,88.95
1743191400.591,19.7680,6226,75.27
1743191400.719,19.7793,6226,81.13
1743191400.847,19.7734,6226,75.27
1743191400.975,19.7764,6226,96.77
1743191401.119,19.7762,6226,94.82
1743191401.247,19.7755,6226,88.95
1743191401.375,19.7635,6226,98.73
1743191401.502,19.7628,6226,81.13
1743191401.630,19.7747,6226,77.22
1743191401.758,19.7640,6226,75.27
1743191401.886,19.7747,6226,79.18
1743191402.015,19.7743,6226,75.27
1743191402.142,19.7657,6226,83.09
1743191402.286,19.7697,6226,96.77
1743191402.414,19.7746,6226,77.22
1743191402.543,19.7697,6226,73.31
1743191402.670,19.7688,6226,81.13
1743191402.798,19.7726,6226,75.27
1743191402.927,19.7686,6226,71.36
1743191403.054,19.7680,6226,73.31
1743191403.183,19.7683,6226,73.31
1743191403.310,19.7652,6226,77.22
1743191403.438,19.7777,6226,94.82
1743191403.582,19.7688,6226,94.82
1743191403.710,19.7741,6226,87.00
1743191403.838,19.7776,6226,73.31
1743191403.966,19.7780,6226,96.77
1743191404.094,19.7731,6226,87.00
1743191404.221,19.7716,6226,96.77
1743191404.349,19.7678,6226,73.31
1743191404.478,19.7630,6226,81.13
1743191404.606,19.7757,6226,96.77
1743191404.750,19.7781,6226,88.95
1743191404.877,19.7742,6226,92.86
1743191405.000,19.7686,6226,81.13
1743191405.128,19.7679,6226,73.31
1743191405.262,19.7757,6226,73.31
1743191405.390,19.7682,6226,73.31
1743191405.518,19.7743,6226,73.31
1743191405.645,19.7754,6226,73.31
1743191405.774,19.7679,6226,81.13
1743191405.917,19.7758,6226,77.22
1743191406.045,19.7752,6226,75.27
1743191406.173,19.7795,6226,83.09
1743191406.301,19.7693,6226,79.18
1743191406.430,19.7639,6226,87.00
1743191406.557,19.7739,6226,73.31
1743191406.685,19.7739,6226,87.00
1743191406.813,19.7701,6226,81.13
1743191406.926,19.7718,6226,96.77
1743191407.076,19.7755,6226,73.31
1743191407.213,19.7659,6226,73.31
1743191407.341,19.7747,6226,96.77
1743191407.469,19.7644,6226,77.22
1743191407.597,19.7726,6226,77.22
1743191407.725,19.7731,6226,94.82
1743191407.853,19.7745,6226,75.27
1743191407.980,19.7676,6226,90.91
1743191408.109,19.7728,6226,75.27
1743191408.253,19.7670,6226,79.18
1743191408.381,19.7760,6226,77.22
1743191408.508,19.7733,6226,87.00
1743191408.636,19.7709,6226,90.91
1743191408.755,19.7708,6226,81.13
1743191408.883,19.7700,6226,81.13
1743191409.021,19.7772,6226,92.86
1743191409.148,19.7772,6226,77.22
1743191409.277,19.7647,6226,79.18
1743191409.420,19.7698,6226,71.36
1743191409.548,19.7673,6226,75.27
1743191409.676,19.7653,6226,94.82
1743191409.804,19.7670,6226,77.22
1743191409.932,19.7733,6226,81.13
1743191410.060,19.7651,6226,75.27
1743191410.188,19.7766,6226,98.73
1743191410.316,19.7646,6226,83.09
1743191410.444,19.7643,6226,83.09
1743191410.588,19.7639,6226,73.31
1743191410.711,19.7599,6226,71.36
1743191410.840,19.7670,6226,75.27
1743191410.971,19.7772,6226,90.91
1743191411.100,19.7628,6226,88.95
1743191411.228,19.7724,6226,90.91
1743191411.355,19.7608,6226,73.31
1743191411.483,19.7727,6226,79.18
1743191411.611,19.7657,6226,79.18
1743191411.756,19.7805,6226,73.31
1743191411.883,19.7791,6226,79.18
1743191412.011,19.7696,6226,77.22
1743191412.139,19.7642,6226,85.04
1743191412.267,19.7667,6226,98.73
1743191412.396,19.7739,6226,81.13
1743191412.524,19.7700,6226,96.77
1743191412.647,19.7672,6226,90.91
1743191412.776,19.7691,6226,90.91
1743191412.923,19.7669,6226,77.22
1743191413.051,19.7769,6226,85.04
